dataset,repeat,fold,rank,rule_text,predicted_class,posterior_weight,support_n,support_percent,positive_rate,posterior_inclusion_probability,condition_count,source,llm_confidence
nhanes_dm,1,2,14,IF hdl <= 51 AND systolic_bp >= 118 THEN high risk,1,0.0433440497379265,3025,39.34191702432045,0.2102479338842975,0.05,2,quantile_conjunction,
nhanes_dm,1,2,15,IF age >= 31 AND systolic_bp >= 118 THEN high risk,1,0.0432517376269477,4391,57.10755624918716,0.206331131860624,0.05,2,quantile_conjunction,
nhanes_dm,1,2,16,IF hdl <= 47 AND triglycerides >= 136 THEN high risk,1,0.043197105185862,1701,22.122512680452594,0.2345679012345679,0.05,2,quantile_conjunction,
nhanes_dm,1,2,17,IF ggt >= 24 AND triglycerides >= 116 THEN high risk,1,0.0427903701463525,1793,23.319027181688128,0.2359174567763524,0.05,2,quantile_conjunction,
nhanes_dm,1,2,18,IF serum_albumin <= 4.1 AND triglycerides >= 185 THEN high risk,1,0.0418830596299259,657,8.54467420991026,0.3089802130898021,0.05,2,quantile_conjunction,
nhanes_dm,1,2,19,IF systolic_bp >= 118 AND triglycerides >= 116 THEN high risk,1,0.0413814315381706,3096,40.26531408505657,0.2089793281653746,0.05,2,quantile_conjunction,
nhanes_dm,1,2,20,IF ggt >= 21 AND triglycerides >= 76 THEN high risk,1,0.0408267197976386,3908,50.82585511770061,0.1983111566018423,0.05,2,quantile_conjunction,
nhanes_dm,1,3,1,IF age >= 57 THEN high risk,1,0.0782376290828126,2813,36.58473143451684,0.2879488091006043,0.05,1,quantile,
nhanes_dm,1,3,2,IF age >= 64 THEN high risk,1,0.0767465522239752,1686,21.927428794381584,0.3107947805456702,0.05,1,quantile,
nhanes_dm,1,3,3,IF ggt >= 14 THEN high risk,1,0.0694660856351874,6351,82.59851736246586,0.1744607148480554,0.05,1,quantile,
nhanes_dm,1,3,4,IF diastolic_bp <= 70 THEN high risk,1,0.0687490792456513,2707,35.206138639615034,0.1654968599926117,0.05,1,quantile,
nhanes_dm,1,3,5,IF age >= 57 AND bmi >= 30.9 THEN high risk,1,0.0501883352225746,1006,13.08362595916244,0.3747514910536779,0.05,2,quantile_conjunction,
nhanes_dm,1,3,6,IF age >= 31.6 AND total_cholesterol <= 157 THEN high risk,1,0.0466144160202334,1056,13.733905579399142,0.3683712121212121,0.05,2,quantile_conjunction,
nhanes_dm,1,3,7,IF total_cholesterol <= 157 AND triglycerides >= 115 THEN high risk,1,0.0463940405617218,517,6.723891273247497,0.4158607350096712,0.05,2,quantile_conjunction,
nhanes_dm,1,3,8,IF age >= 31.6 AND bmi >= 26.7 THEN high risk,1,0.0458151257171662,4192,54.51944336064509,0.2325858778625954,0.05,2,quantile_conjunction,
nhanes_dm,1,3,9,IF age >= 57 AND serum_albumin <= 3.9 THEN high risk,1,0.0450384517730385,733,9.533099232670049,0.3246930422919509,0.05,2,quantile_conjunction,
nhanes_dm,1,3,10,IF age >= 40 AND ggt >= 18 THEN high risk,1,0.0444376970040924,3633,47.24931720639875,0.2436003303055326,0.05,2,quantile_conjunction,
nhanes_dm,1,3,11,IF age >= 57 AND ggt >= 21 THEN high risk,1,0.0443604826902729,1729,22.486669267785143,0.3100057836899942,0.05,2,quantile_conjunction,
nhanes_dm,1,3,12,IF bmi >= 26.7 AND serum_albumin <= 3.9 THEN high risk,1,0.0435484862013136,1309,17.02432045779685,0.2467532467532467,0.05,2,quantile_conjunction,
nhanes_dm,1,3,13,IF age >= 57 AND ggt >= 34 THEN high risk,1,0.0432831343740048,596,7.751333073221485,0.3221476510067114,0.05,2,quantile_conjunction,
nhanes_dm,1,3,14,IF serum_albumin <= 3.9 AND systolic_bp >= 126 THEN high risk,1,0.0430302205145763,667,8.674730133957603,0.2743628185907046,0.05,2,quantile_conjunction,
nhanes_dm,1,3,15,IF bmi >= 34.9 AND ggt >= 18 THEN high risk,1,0.0430045519223138,1137,14.7873585641826,0.2735268249780123,0.05,2,quantile_conjunction,
nhanes_dm,1,3,16,IF hdl <= 51 AND triglycerides >= 76 THEN high risk,1,0.0424994028498653,4027,52.37352061386397,0.1986590514030295,0.05,2,quantile_conjunction,
nhanes_dm,1,3,17,IF ggt >= 34 AND systolic_bp >= 126 THEN high risk,1,0.042426753147176,732,9.520093640265316,0.2377049180327868,0.05,2,quantile_conjunction,
