dataset,method,repeat,seed,fold,n_test,positive_test,threshold,training_time_seconds,rule_count,average_condition_length,initializer_mode,reviewed_rule_count,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
nhanes_dm,EBM,1,123,4,2746,432,0.1701415291552824,22.716586550000105,,,not_applicable,0,0.8290453239540317,0.4886877828054298,0.1048880285525632,0.0140262410648114,0.3354663674984865,0.1800190988975794,1.0882622370489592
nhanes_dm,EBRO-MH,1,123,5,2746,432,0.0971800973555305,3.985618897999984,20.0,1.75,hybrid,0,0.7402605717212458,0.3567193675889328,0.1176183515583328,0.0168281743016609,0.3844680484543426,-0.2027652367078552,0.9193566527723384
nhanes_dm,LR,1,123,5,2746,432,0.152966227402515,0.0611884300001293,,,not_applicable,0,0.8155235642946317,0.4557640750670241,0.1066972760386986,0.012520152500442,0.3447372643192032,0.0306886307339638,1.0664076317069295
nhanes_dm,Random Forest,1,123,5,2746,432,0.1487318412534545,3.435730612000043,,,not_applicable,0,0.8281660144370818,0.4713541666666667,0.1057573477494565,0.0200939394125664,0.3391619504180999,-0.1685083074170499,0.947556982424934
nhanes_dm,XGBoost,1,123,5,2746,432,0.1331069180587027,0.5627524080000512,,,not_applicable,0,0.8363573978040271,0.4667089410272669,0.1011984648867641,0.0164431045152414,0.3295545403959,-0.0697680571543405,1.0191755508482572
nhanes_dm,RuleFit,1,123,5,2746,432,0.1186543504381414,11.533757857999944,26.0,1.9230769230769231,not_applicable,0,0.8113891089663562,0.4424352019288728,0.1071219110601677,0.0163947424748821,0.3455888575936022,-0.1126781350144413,0.9726178962979816
nhanes_dm,BRL,1,123,5,2746,432,0.1750280367791335,32.55532108200009,3.0,1.0,not_applicable,0,0.5343020743301642,0.2486569455103607,0.1322468475821105,0.000253750539074,0.4340025401165985,1.0450251781735589,1.6260826998449274
nhanes_dm,EBM,1,123,5,2746,432,0.141826244556634,39.70648067900015,,,not_applicable,0,0.8381235194788567,0.4684684684684684,0.1003959315145132,0.014984455095368,0.3272249849148781,-0.0983574714535361,0.9871698697323198
nhanes_dm,EBRO-MH,2,2024,1,2747,433,0.1991100462496161,3.520944328000041,20.0,1.75,hybrid,0,0.7245025260439019,0.3971631205673759,0.1203863528598798,0.0096839723295199,0.3921720605377815,-0.1492769266122571,0.9083677742823004
nhanes_dm,LR,2,2024,1,2747,433,0.1363402805305422,0.0407185440001285,,,not_applicable,0,0.8009774821799629,0.4468629961587708,0.1109339309916996,0.0175589276920903,0.3559115262630165,-0.0058316131961463,1.0044088758363114
nhanes_dm,Random Forest,2,2024,1,2747,433,0.1525053401222688,3.320925424000052,,,not_applicable,0,0.8091753978693803,0.4598155467720685,0.1098700324769932,0.01193705279727,0.350776494124676,-0.0558903795113319,0.9830553504541888
nhanes_dm,XGBoost,2,2024,1,2747,433,0.1691642895709797,0.6553972950000571,,,not_applicable,0,0.8217127994874056,0.4801762114537445,0.1054595218991359,0.0124084972622699,0.3411803212449652,0.05973723425234,1.0589853524862638
nhanes_dm,RuleFit,2,2024,1,2747,433,0.1684065847323749,13.51303555100003,25.0,1.92,not_applicable,0,0.7957387605517974,0.4450909090909091,0.11034087579069,0.0127421863545329,0.3562109325170693,-0.0888568872852874,0.9464454724399128
nhanes_dm,BRL,2,2024,1,2747,433,0.2080491501469732,33.181497070000205,3.0,1.0,not_applicable,0,0.590665614065204,0.313439244310863,0.1303681284744304,0.0171267922402317,0.4259745358061977,-0.4888150794990047,0.7069317484000823
nhanes_dm,EBM,2,2024,1,2747,433,0.1734294248458961,16.902484060000006,,,not_applicable,0,0.8201009619127271,0.4787701317715959,0.1053340850544,0.0127301572684198,0.3412936544329621,0.0145293539395989,1.0130643606859953
