threshold,net_benefit,treat_all,analysis,method
0.37999999999999995,0.12079579063209303,-0.016232203040098925,NHANES CKD cross-validation,RuleFit
0.38999999999999996,0.11807473172777799,-0.03289174735223177,NHANES CKD cross-validation,RuleFit
0.39999999999999997,0.11353944562899788,-0.050106609808102276,NHANES CKD cross-validation,RuleFit
0.41,0.10691698890535221,-0.06790502692349382,NHANES CKD cross-validation,RuleFit
0.41999999999999993,0.10015807661201385,-0.08631718256010579,NHANES CKD cross-validation,RuleFit
0.42999999999999994,0.09811843040436917,-0.10537537874537078,NHANES CKD cross-validation,RuleFit
0.43999999999999995,0.09316935729515688,-0.12511422479439532,NHANES CKD cross-validation,RuleFit
0.44999999999999996,0.08950377980228727,-0.14557084706338436,NHANES CKD cross-validation,RuleFit
0.45999999999999996,0.08844665561083472,-0.16678512200900258,NHANES CKD cross-validation,RuleFit
0.47,0.08425192098805168,-0.18879993563181402,NHANES CKD cross-validation,RuleFit
0.4799999999999999,0.08315565031982944,-0.21166147285550269,NHANES CKD cross-validation,RuleFit
0.48999999999999994,0.07641414774865171,-0.23541954095070855,NHANES CKD cross-validation,RuleFit
0.49999999999999994,0.07995735607675906,-0.26012793176972276,NHANES CKD cross-validation,RuleFit
0.02,0.35707758583177407,0.35707758583177407,NHANES CKD cross-validation,BRL
0.03,0.3504495197063284,0.3504495197063284,NHANES CKD cross-validation,BRL
0.039999999999999994,0.34368336886993606,0.343683368869936,NHANES CKD cross-validation,BRL
0.049999999999999996,0.33677477275277745,0.33677477275277745,NHANES CKD cross-validation,BRL
0.06,0.32971918522887084,0.32971918522887084,NHANES CKD cross-validation,BRL
0.06999999999999999,0.322511864639934,0.322511864639934,NHANES CKD cross-validation,BRL
0.07999999999999999,0.3151478631686289,0.3151478631686289,NHANES CKD cross-validation,BRL
0.09,0.3076220155111413,0.3076220155111413,NHANES CKD cross-validation,BRL
0.09999999999999999,0.2999289267945984,0.2999289267945984,NHANES CKD cross-validation,BRL
0.10999999999999999,0.292062959679931,0.292062959679931,NHANES CKD cross-validation,BRL
0.11999999999999998,0.2840182205853848,0.28401822058538473,NHANES CKD cross-validation,BRL
0.12999999999999998,0.27578854495992944,0.27578854495992944,NHANES CKD cross-validation,BRL
0.13999999999999999,0.26736748152923095,0.2673674815292309,NHANES CKD cross-validation,BRL
0.14999999999999997,0.25874827542957485,0.25874827542957485,NHANES CKD cross-validation,BRL
0.15999999999999998,0.2499238501370698,0.24992385013706975,NHANES CKD cross-validation,BRL
0.16999999999999996,0.24088678809052846,0.24088678809052844,NHANES CKD cross-validation,BRL
0.17999999999999997,0.2316293098965105,0.2316293098965105,NHANES CKD cross-validation,BRL
0.18999999999999997,0.2221432519939983,0.22214325199399826,NHANES CKD cross-validation,BRL
0.19999999999999996,0.21242004264392328,0.21242004264392325,NHANES CKD cross-validation,BRL
0.20999999999999996,0.2024506760951122,0.20245067609511216,NHANES CKD cross-validation,BRL
0.21999999999999995,0.19222568476299826,0.1922256847629982,NHANES CKD cross-validation,BRL
0.22999999999999995,0.18173510924043978,0.18173510924043976,NHANES CKD cross-validation,BRL
0.23999999999999996,0.1709684659409719,0.17096846594097187,NHANES CKD cross-validation,BRL
0.24999999999999994,0.15991471215351818,0.15991471215351816,NHANES CKD cross-validation,BRL
0.25999999999999995,0.14856220826370084,0.1485622082637008,NHANES CKD cross-validation,BRL
0.26999999999999996,0.1368986768700529,0.13689867687005286,NHANES CKD cross-validation,BRL
0.27999999999999997,0.1249111584932481,0.12491115849324805,NHANES CKD cross-validation,BRL
0.29,0.11258596354244871,0.11258596354244871,NHANES CKD cross-validation,BRL
0.3,0.09990862016448371,0.09990862016448365,NHANES CKD cross-validation,BRL
0.31,0.08686381755817185,0.0868638175581718,NHANES CKD cross-validation,BRL
0.31999999999999995,0.0736861908942682,0.07343534428696857,NHANES CKD cross-validation,BRL
0.32999999999999996,0.059065016071030874,0.05960602106737106,NHANES CKD cross-validation,BRL
0.33999999999999997,0.0485236156877949,0.04535762744717975,NHANES CKD cross-validation,BRL
0.35,0.03887157618500903,0.030670821715597818,NHANES CKD cross-validation,BRL
0.36,0.04207755863539442,0.015525053304904002,NHANES CKD cross-validation,BRL
0.36999999999999994,0.04569837885402925,-0.00010153315057359613,NHANES CKD cross-validation,BRL
0.37999999999999995,0.04230002063415643,-0.016232203040098925,NHANES CKD cross-validation,BRL
0.38999999999999996,0.019189765458422187,-0.03289174735223177,NHANES CKD cross-validation,BRL
0.39999999999999997,0.005863539445628998,-0.050106609808102276,NHANES CKD cross-validation,BRL
0.41,0.0019966752195439276,-0.06790502692349382,NHANES CKD cross-validation,BRL
0.41999999999999993,-0.0007720020586721563,-0.08631718256010579,NHANES CKD cross-validation,BRL
0.42999999999999994,-0.0004021247147720045,-0.10537537874537078,NHANES CKD cross-validation,BRL
0.43999999999999995,0.0,-0.12511422479439532,NHANES CKD cross-validation,BRL
0.44999999999999996,0.0,-0.14557084706338436,NHANES CKD cross-validation,BRL
0.45999999999999996,0.0,-0.16678512200900258,NHANES CKD cross-validation,BRL
0.47,0.0,-0.18879993563181402,NHANES CKD cross-validation,BRL
0.4799999999999999,0.0,-0.21166147285550269,NHANES CKD cross-validation,BRL
0.48999999999999994,0.0,-0.23541954095070855,NHANES CKD cross-validation,BRL
0.49999999999999994,0.0,-0.26012793176972276,NHANES CKD cross-validation,BRL
0.02,0.35707758583177407,0.35707758583177407,NHANES CKD cross-validation,EBM
0.03,0.3504495197063284,0.3504495197063284,NHANES CKD cross-validation,EBM
0.039999999999999994,0.34368336886993606,0.343683368869936,NHANES CKD cross-validation,EBM
0.049999999999999996,0.3362978341375828,0.33677477275277745,NHANES CKD cross-validation,EBM
0.06,0.3292541850020415,0.32971918522887084,NHANES CKD cross-validation,EBM
0.06999999999999999,0.32213930348258707,0.322511864639934,NHANES CKD cross-validation,EBM
0.07999999999999999,0.31445258181143976,0.3151478631686289,NHANES CKD cross-validation,EBM
0.09,0.30665549802010356,0.3076220155111413,NHANES CKD cross-validation,EBM
0.09999999999999999,0.2990405117270789,0.2999289267945984,NHANES CKD cross-validation,EBM
0.10999999999999999,0.2917754725569584,0.292062959679931,NHANES CKD cross-validation,EBM
0.11999999999999998,0.283485171544873,0.28401822058538473,NHANES CKD cross-validation,EBM
0.12999999999999998,0.27616841898879985,0.27578854495992944,NHANES CKD cross-validation,EBM
0.13999999999999999,0.26879307780036693,0.2673674815292309,NHANES CKD cross-validation,EBM
0.14999999999999997,0.2626991094945441,0.25874827542957485,NHANES CKD cross-validation,EBM
0.15999999999999998,0.254518225200528,0.24992385013706975,NHANES CKD cross-validation,EBM
0.16999999999999996,0.24773293600842605,0.24088678809052844,NHANES CKD cross-validation,EBM
0.17999999999999997,0.2405091268396693,0.2316293098965105,NHANES CKD cross-validation,EBM
0.18999999999999997,0.23337018610650453,0.22214325199399826,NHANES CKD cross-validation,EBM
0.19999999999999996,0.23041044776119407,0.21242004264392325,NHANES CKD cross-validation,EBM
0.20999999999999996,0.22429893929988398,0.20245067609511216,NHANES CKD cross-validation,EBM
0.21999999999999995,0.21361598600404574,0.1922256847629982,NHANES CKD cross-validation,EBM
0.22999999999999995,0.20423393237892176,0.18173510924043976,NHANES CKD cross-validation,EBM
0.23999999999999996,0.1947312310627315,0.17096846594097187,NHANES CKD cross-validation,EBM
0.24999999999999994,0.18923240938166314,0.15991471215351816,NHANES CKD cross-validation,EBM
0.25999999999999995,0.18174090935284967,0.1485622082637008,NHANES CKD cross-validation,EBM
0.26999999999999996,0.174861991412799,0.13689867687005286,NHANES CKD cross-validation,EBM
0.27999999999999997,0.16645936981757878,0.12491115849324805,NHANES CKD cross-validation,EBM
0.29,0.16101834889936634,0.11258596354244871,NHANES CKD cross-validation,EBM
0.3,0.156792567773378,0.09990862016448365,NHANES CKD cross-validation,EBM
0.31,0.15127777262754552,0.0868638175581718,NHANES CKD cross-validation,EBM
0.31999999999999995,0.14715289100714915,0.07343534428696857,NHANES CKD cross-validation,EBM
0.32999999999999996,0.13946790567418774,0.05960602106737106,NHANES CKD cross-validation,EBM
0.33999999999999997,0.13628287135749825,0.04535762744717975,NHANES CKD cross-validation,EBM
0.35,0.13199114318517302,0.030670821715597818,NHANES CKD cross-validation,EBM
0.36,0.13066364605543712,0.015525053304904002,NHANES CKD cross-validation,EBM
0.36999999999999994,0.12683182725826653,-0.00010153315057359613,NHANES CKD cross-validation,EBM
0.37999999999999995,0.12327188940092171,-0.016232203040098925,NHANES CKD cross-validation,EBM
0.38999999999999996,0.1197525254290608,-0.03289174735223177,NHANES CKD cross-validation,EBM
0.39999999999999997,0.11673773987206826,-0.050106609808102276,NHANES CKD cross-validation,EBM
0.41,0.11409056412851003,-0.06790502692349382,NHANES CKD cross-validation,EBM
0.41999999999999993,0.110138960370561,-0.08631718256010579,NHANES CKD cross-validation,EBM
0.42999999999999994,0.10926570156735124,-0.10537537874537078,NHANES CKD cross-validation,EBM
0.43999999999999995,0.10622905878769419,-0.12511422479439532,NHANES CKD cross-validation,EBM
0.44999999999999996,0.10157007171932547,-0.14557084706338436,NHANES CKD cross-validation,EBM
0.45999999999999996,0.09525783779515122,-0.16678512200900258,NHANES CKD cross-validation,EBM
0.47,0.0931226616244921,-0.18879993563181402,NHANES CKD cross-validation,EBM
0.4799999999999999,0.08873216335902905,-0.21166147285550269,NHANES CKD cross-validation,EBM
0.48999999999999994,0.08571637610267988,-0.23541954095070855,NHANES CKD cross-validation,EBM
0.49999999999999994,0.07995735607675908,-0.26012793176972276,NHANES CKD cross-validation,EBM
0.02,0.14517734709934327,0.14517734709934327,Temporal validation,EBRO-MH
0.03,0.13636474243026434,0.13636474243026434,Temporal validation,EBRO-MH
0.039999999999999994,0.12736854183057958,0.12736854183057958,Temporal validation,EBRO-MH
0.049999999999999996,0.11823470951178101,0.11818294753405936,Temporal validation,EBRO-MH
0.06,0.11155983728677368,0.10880191506101745,Temporal validation,EBRO-MH
0.06999999999999999,0.1079181577455733,0.09921913995414668,Temporal validation,EBRO-MH
0.07999999999999999,0.10303424212362741,0.08942804364930045,Temporal validation,EBRO-MH
0.09,0.09863523573200993,0.07942175841467737,Temporal validation,EBRO-MH
0.09999999999999999,0.09552845528455287,0.06919311128595156,Temporal validation,EBRO-MH
0.10999999999999999,0.09217284452656052,0.05873460691837799,Temporal validation,EBRO-MH
0.11999999999999998,0.08871861812459766,0.04803840926972319,Temporal validation,EBRO-MH
0.12999999999999998,0.08428063702216555,0.03709632201994989,Temporal validation,EBRO-MH
0.13999999999999999,0.0806405869760123,0.025899767624833037,Temporal validation,EBRO-MH
0.14999999999999997,0.07482528810107836,0.014439764891007567,Temporal validation,EBRO-MH
0.15999999999999998,0.07104454685099847,0.0027069049492338404,Temporal validation,EBRO-MH
0.16999999999999996,0.0645398272871186,-0.009308674509209108,Temporal validation,EBRO-MH
0.17999999999999997,0.06138819059315692,-0.021617316881272636,Temporal validation,EBRO-MH
0.18999999999999997,0.057898903361793486,-0.03422987634894267,Temporal validation,EBRO-MH
0.19999999999999996,0.0518784421715185,-0.04715774980330445,Temporal validation,EBRO-MH
0.20999999999999996,0.04832734117459592,-0.060412911193219676,Temporal validation,EBRO-MH
0.21999999999999995,0.04463979503318607,-0.0740079485162097,Temporal validation,EBRO-MH
0.22999999999999995,0.042189910797306565,-0.08795610369174486,Temporal validation,EBRO-MH
0.23999999999999996,0.0401051803387304,-0.10227131558242572,Temporal validation,EBRO-MH
0.24999999999999994,0.03527406241804355,-0.11696826645685807,Temporal validation,EBRO-MH
0.25999999999999995,0.03194441491058329,-0.1320624322197886,Temporal validation,EBRO-MH
0.26999999999999996,0.028210986926484376,-0.14757013677074463,Temporal validation,EBRO-MH
0.27999999999999997,0.026903575487367784,-0.1635086108925605,Temporal validation,EBRO-MH
0.29,0.024922152901674398,-0.17989605611639944,Temporal validation,EBRO-MH
0.3,0.02301337529504327,-0.19675171406091949,Temporal validation,EBRO-MH
0.31,0.021964332546551266,-0.2140959418009328,Temporal validation,EBRO-MH
0.31999999999999995,0.020086083213773323,-0.23195029388624053,Temporal validation,EBRO-MH
0.32999999999999996,0.019452305741160452,-0.2503376117054381,Temporal validation,EBRO-MH
0.33999999999999997,0.017124430775099547,-0.2692821209737023,Temporal validation,EBRO-MH
0.35,0.01496398959026811,-0.28880953821945166,Temporal validation,EBRO-MH
0.36,0.012182828481510623,-0.3089471872541306,Temporal validation,EBRO-MH
0.36999999999999994,0.011645623368676094,-0.3297241267343548,Temporal validation,EBRO-MH
0.37999999999999995,0.01084363341031954,-0.3511712900687799,Temporal validation,EBRO-MH
0.38999999999999996,0.010463556512878724,-0.3733216390863009,Temporal validation,EBRO-MH
0.39999999999999997,0.008720167846839762,-0.39621033307107256,Temporal validation,EBRO-MH
0.41,0.008094520529677691,-0.4198749149875314,Temporal validation,EBRO-MH
0.41999999999999993,0.007108168968230289,-0.444355516970075,Temporal validation,EBRO-MH
0.42999999999999994,0.0057524811241321284,-0.4696950874432343,Temporal validation,EBRO-MH
0.43999999999999995,0.005296729234573454,-0.4959396425761492,Temporal validation,EBRO-MH
0.44999999999999996,0.004613403905300052,-0.5231385451684428,Temporal validation,EBRO-MH
0.45999999999999996,0.004305446280269257,-0.551344814523414,Temporal validation,EBRO-MH
0.47,0.002568175407864852,-0.5806154714012143,Temporal validation,EBRO-MH
0.4799999999999999,0.0016946075167947744,-0.6110119227743145,Temporal validation,EBRO-MH
0.48999999999999994,0.00168155381743571,-0.6426003918483206,Temporal validation,EBRO-MH
0.49999999999999994,0.0011801730920535033,-0.6754523996852871,Temporal validation,EBRO-MH
0.02,0.14591595883042438,0.14517734709934327,Temporal validation,LR
0.03,0.13772336093829843,0.13636474243026434,Temporal validation,LR
0.039999999999999994,0.13269571203776553,0.12736854183057958,Temporal validation,LR
0.049999999999999996,0.12716882686653694,0.11818294753405936,Temporal validation,LR
0.06,0.12244086579506838,0.10880191506101745,Temporal validation,LR
0.06999999999999999,0.11740184259282758,0.09921913995414668,Temporal validation,LR
0.07999999999999999,0.11249273081791128,0.08942804364930045,Temporal validation,LR
0.09,0.10686618652787022,0.07942175841467737,Temporal validation,LR
0.09999999999999999,0.10302473992481861,0.06919311128595156,Temporal validation,LR
0.10999999999999999,0.09887154235804772,0.05873460691837799,Temporal validation,LR
0.11999999999999998,0.09421715184893786,0.04803840926972319,Temporal validation,LR
0.12999999999999998,0.09023576331425161,0.03709632201994989,Temporal validation,LR
0.13999999999999999,0.08698058661006716,0.025899767624833037,Temporal validation,LR
0.14999999999999997,0.08279724163465546,0.014439764891007567,Temporal validation,LR
0.15999999999999998,0.07862200741823089,0.0027069049492338404,Temporal validation,LR
0.16999999999999996,0.07399306115097685,-0.009308674509209108,Temporal validation,LR
0.17999999999999997,0.07055612058874328,-0.021617316881272636,Temporal validation,LR
0.18999999999999997,0.06593427941447874,-0.03422987634894267,Temporal validation,LR
0.19999999999999996,0.06353265145554682,-0.04715774980330445,Temporal validation,LR
0.20999999999999996,0.05978796721409438,-0.060412911193219676,Temporal validation,LR
0.21999999999999995,0.05593213500373218,-0.0740079485162097,Temporal validation,LR
0.22999999999999995,0.05375918338152801,-0.08795610369174486,Temporal validation,LR
0.23999999999999996,0.04958797465733572,-0.10227131558242572,Temporal validation,LR
0.24999999999999994,0.04687909782323631,-0.11696826645685807,Temporal validation,LR
0.25999999999999995,0.04614370468029005,-0.1320624322197886,Temporal validation,LR
0.26999999999999996,0.042901178017524765,-0.14757013677074463,Temporal validation,LR
0.27999999999999997,0.03998382725762741,-0.1635086108925605,Temporal validation,LR
0.29,0.03663246196296583,-0.17989605611639944,Temporal validation,LR
0.3,0.034646510059570645,-0.19675171406091949,Temporal validation,LR
0.31,0.03232077902826714,-0.2140959418009328,Temporal validation,LR
0.31999999999999995,0.0296894524922479,-0.23195029388624053,Temporal validation,LR
0.32999999999999996,0.028470941907300637,-0.2503376117054381,Temporal validation,LR
0.33999999999999997,0.02762677920034333,-0.2692821209737023,Temporal validation,LR
0.35,0.025282938933607696,-0.28880953821945166,Temporal validation,LR
0.36,0.02386162470495673,-0.3089471872541306,Temporal validation,LR
0.36999999999999994,0.023940654153085328,-0.3297241267343548,Temporal validation,LR
0.37999999999999995,0.021934722468972878,-0.3511712900687799,Temporal validation,LR
0.38999999999999996,0.019021423688589098,-0.3733216390863009,Temporal validation,LR
0.39999999999999997,0.017243640178337273,-0.39621033307107256,Temporal validation,LR
0.41,0.015352251663577343,-0.4198749149875314,Temporal validation,LR
0.41999999999999993,0.014582598551235802,-0.444355516970075,Temporal validation,LR
0.42999999999999994,0.011674051375488298,-0.4696950874432343,Temporal validation,LR
0.43999999999999995,0.012195121951219523,-0.4959396425761492,Temporal validation,LR
0.44999999999999996,0.009709605893712905,-0.5231385451684428,Temporal validation,LR
0.45999999999999996,0.00858903750327826,-0.551344814523414,Temporal validation,LR
0.47,0.008079361073586394,-0.5806154714012143,Temporal validation,LR
0.4799999999999999,0.007731646795376149,-0.6110119227743145,Temporal validation,LR
0.48999999999999994,0.006182410021443676,-0.6426003918483206,Temporal validation,LR
0.49999999999999994,0.0060975609756097615,-0.6754523996852871,Temporal validation,LR
0.02,0.14620899500634243,0.14517734709934327,Temporal validation,Random Forest
0.03,0.1394997039428326,0.13636474243026434,Temporal validation,Random Forest
0.039999999999999994,0.13331858116968265,0.12736854183057958,Temporal validation,Random Forest
0.049999999999999996,0.1268064930224854,0.11818294753405936,Temporal validation,Random Forest
0.06,0.12156619850344008,0.10880191506101745,Temporal validation,Random Forest
0.06999999999999999,0.11592345371944873,0.09921913995414668,Temporal validation,Random Forest
0.07999999999999999,0.11182567646153321,0.08942804364930045,Temporal validation,Random Forest
0.09,0.10684241014689483,0.07942175841467737,Temporal validation,Random Forest
0.09999999999999999,0.10322143544016085,0.06919311128595156,Temporal validation,Random Forest
0.10999999999999999,0.09852677269070625,0.05873460691837799,Temporal validation,Random Forest
0.11999999999999998,0.09544202846720548,0.04803840926972319,Temporal validation,Random Forest
0.12999999999999998,0.0920648055201353,0.03709632201994989,Temporal validation,Random Forest
0.13999999999999999,0.08827054324556749,0.025899767624833037,Temporal validation,Random Forest
0.14999999999999997,0.08344517980284169,0.014439764891007567,Temporal validation,Random Forest
0.15999999999999998,0.08039226705631113,0.0027069049492338404,Temporal validation,Random Forest
0.16999999999999996,0.07664963552084025,-0.009308674509209108,Temporal validation,Random Forest
0.17999999999999997,0.07478267544280481,-0.021617316881272636,Temporal validation,Random Forest
0.18999999999999997,0.07304445804314674,-0.03422987634894267,Temporal validation,Random Forest
0.19999999999999996,0.06889260424862315,-0.04715774980330445,Temporal validation,Random Forest
0.20999999999999996,0.06605981535519725,-0.060412911193219676,Temporal validation,Random Forest
0.21999999999999995,0.06474812887086688,-0.0740079485162097,Temporal validation,Random Forest
0.22999999999999995,0.06332318350414338,-0.08795610369174486,Temporal validation,Random Forest
0.23999999999999996,0.0598782558283987,-0.10227131558242572,Temporal validation,Random Forest
0.24999999999999994,0.05520587463939157,-0.11696826645685807,Temporal validation,Random Forest
0.25999999999999995,0.05139069045441981,-0.1320624322197886,Temporal validation,Random Forest
0.26999999999999996,0.04882629360982078,-0.14757013677074463,Temporal validation,Random Forest
0.27999999999999997,0.046409214092140924,-0.1635086108925605,Temporal validation,Random Forest
0.29,0.04430358706131359,-0.17989605611639944,Temporal validation,Random Forest
0.3,0.0418961447678993,-0.19675171406091949,Temporal validation,Random Forest
0.31,0.03845824923887387,-0.2140959418009328,Temporal validation,Random Forest
0.31999999999999995,0.03629610774286112,-0.23195029388624053,Temporal validation,Random Forest
0.32999999999999996,0.03447162300221943,-0.2503376117054381,Temporal validation,Random Forest
0.33999999999999997,0.03290775576377466,-0.2692821209737023,Temporal validation,Random Forest
0.35,0.029398414331537864,-0.28880953821945166,Temporal validation,Random Forest
0.36,0.02723003540519276,-0.3089471872541306,Temporal validation,Random Forest
0.36999999999999994,0.025458019557154106,-0.3297241267343548,Temporal validation,Random Forest
0.37999999999999995,0.023527321641582714,-0.3511712900687799,Temporal validation,Random Forest
0.38999999999999996,0.0208239284931189,-0.3733216390863009,Temporal validation,Random Forest
0.39999999999999997,0.018882769472856026,-0.39621033307107256,Temporal validation,Random Forest
0.41,0.016412407153049126,-0.4198749149875314,Temporal validation,Random Forest
0.41999999999999993,0.014284163976233777,-0.444355516970075,Temporal validation,Random Forest
0.42999999999999994,0.012557455795271039,-0.4696950874432343,Temporal validation,Random Forest
0.43999999999999995,0.011745532201865805,-0.4959396425761492,Temporal validation,Random Forest
0.44999999999999996,0.011229525784993928,-0.5231385451684428,Temporal validation,Random Forest
0.45999999999999996,0.008946003438529013,-0.551344814523414,Temporal validation,Random Forest
0.47,0.0073296913736027244,-0.5806154714012143,Temporal validation,Random Forest
0.4799999999999999,0.006975125582521342,-0.6110119227743145,Temporal validation,Random Forest
0.48999999999999994,0.0049096743339349935,-0.6426003918483206,Temporal validation,Random Forest
0.49999999999999994,0.00354051927616051,-0.6754523996852871,Temporal validation,Random Forest
0.02,0.14625716533663033,0.14517734709934327,Temporal validation,XGBoost
0.03,0.13918945225368448,0.13636474243026434,Temporal validation,XGBoost
0.039999999999999994,0.13258097298714921,0.12736854183057958,Temporal validation,XGBoost
0.049999999999999996,0.12653733073833284,0.11818294753405936,Temporal validation,XGBoost
0.06,0.12009307464385557,0.10880191506101745,Temporal validation,XGBoost
0.06999999999999999,0.11587480859199853,0.09921913995414668,Temporal validation,XGBoost
0.07999999999999999,0.11144083740977664,0.08942804364930045,Temporal validation,XGBoost
0.09,0.1073698135067136,0.07942175841467737,Temporal validation,XGBoost
0.09999999999999999,0.10263134889413411,0.06919311128595156,Temporal validation,XGBoost
0.10999999999999999,0.09894447440306227,0.05873460691837799,Temporal validation,XGBoost
0.11999999999999998,0.0952006294256491,0.04803840926972319,Temporal validation,XGBoost
0.12999999999999998,0.09002776345894718,0.03709632201994989,Temporal validation,XGBoost
0.13999999999999999,0.08644081752145355,0.025899767624833037,Temporal validation,XGBoost
0.14999999999999997,0.08405840699773223,0.014439764891007567,Temporal validation,XGBoost
0.15999999999999998,0.08136637817991085,0.0027069049492338404,Temporal validation,XGBoost
0.16999999999999996,0.07806442133601284,-0.009308674509209108,Temporal validation,XGBoost
0.17999999999999997,0.07465314424977454,-0.021617316881272636,Temporal validation,XGBoost
0.18999999999999997,0.07158259754640557,-0.03422987634894267,Temporal validation,XGBoost
0.19999999999999996,0.06825334382376082,-0.04715774980330445,Temporal validation,XGBoost
0.20999999999999996,0.0653352787100758,-0.060412911193219676,Temporal validation,XGBoost
0.21999999999999995,0.06327039076842383,-0.0740079485162097,Temporal validation,XGBoost
0.22999999999999995,0.060487702698560304,-0.08795610369174486,Temporal validation,XGBoost
0.23999999999999996,0.0577663671373556,-0.10227131558242572,Temporal validation,XGBoost
0.24999999999999994,0.056517178075006565,-0.11696826645685807,Temporal validation,XGBoost
0.25999999999999995,0.0532406915176388,-0.1320624322197886,Temporal validation,XGBoost
0.26999999999999996,0.05141566881864135,-0.14757013677074463,Temporal validation,XGBoost
0.27999999999999997,0.04872585016172743,-0.1635086108925605,Temporal validation,XGBoost
0.29,0.045863299387196514,-0.17989605611639944,Temporal validation,XGBoost
0.3,0.04408789479599865,-0.19675171406091949,Temporal validation,XGBoost
0.31,0.041784969041836276,-0.2140959418009328,Temporal validation,XGBoost
0.31999999999999995,0.03861017262924053,-0.23195029388624053,Temporal validation,XGBoost
0.32999999999999996,0.035898399426940834,-0.2503376117054381,Temporal validation,XGBoost
0.33999999999999997,0.032597811315356565,-0.2692821209737023,Temporal validation,XGBoost
0.35,0.02877806693699691,-0.28880953821945166,Temporal validation,XGBoost
0.36,0.027746361132966177,-0.3089471872541306,Temporal validation,XGBoost
0.36999999999999994,0.026123037728073152,-0.3297241267343548,Temporal validation,XGBoost
0.37999999999999995,0.025748077459962958,-0.3511712900687799,Temporal validation,XGBoost
0.38999999999999996,0.024193548387096787,-0.3733216390863009,Temporal validation,XGBoost
0.39999999999999997,0.022619984264358774,-0.39621033307107256,Temporal validation,XGBoost
0.41,0.01992958967315208,-0.4198749149875314,Temporal validation,XGBoost
0.41999999999999993,0.01783146585637159,-0.444355516970075,Temporal validation,XGBoost
0.42999999999999994,0.01584261598133809,-0.4696950874432343,Temporal validation,XGBoost
0.43999999999999995,0.01573564122738002,-0.4959396425761492,Temporal validation,XGBoost
0.44999999999999996,0.01375080466347186,-0.5231385451684428,Temporal validation,XGBoost
0.45999999999999996,0.011277209546289017,-0.551344814523414,Temporal validation,XGBoost
0.47,0.010335792645814468,-0.5806154714012143,Temporal validation,XGBoost
0.4799999999999999,0.008079646553289362,-0.6110119227743145,Temporal validation,XGBoost
0.48999999999999994,0.009217691797411338,-0.6426003918483206,Temporal validation,XGBoost
0.49999999999999994,0.00826121164437451,-0.6754523996852871,Temporal validation,XGBoost
0.02,0.1457313058976541,0.14517734709934327,Temporal validation,RuleFit
0.03,0.13891367297444174,0.13636474243026434,Temporal validation,RuleFit
0.039999999999999994,0.13349068974560716,0.12736854183057958,Temporal validation,RuleFit
0.049999999999999996,0.126951426560106,0.11818294753405936,Temporal validation,RuleFit
0.06,0.12221906021393776,0.10880191506101745,Temporal validation,RuleFit
0.06999999999999999,0.1175033628588107,0.09921913995414668,Temporal validation,RuleFit
0.07999999999999999,0.11272363424896521,0.08942804364930045,Temporal validation,RuleFit
0.09,0.10824953960280476,0.07942175841467737,Temporal validation,RuleFit
0.09999999999999999,0.10453273887577585,0.06919311128595156,Temporal validation,RuleFit
0.10999999999999999,0.10041637567517395,0.05873460691837799,Temporal validation,RuleFit
0.11999999999999998,0.09693512624275803,0.04803840926972319,Temporal validation,RuleFit
0.12999999999999998,0.0933015003119998,0.03709632201994989,Temporal validation,RuleFit
0.13999999999999999,0.08894754176348965,0.025899767624833037,Temporal validation,RuleFit
0.14999999999999997,0.08354931272272878,0.014439764891007567,Temporal validation,RuleFit
0.15999999999999998,0.0805421303060957,0.0027069049492338404,Temporal validation,RuleFit
0.16999999999999996,0.07602400159252273,-0.009308674509209108,Temporal validation,RuleFit
0.17999999999999997,0.07247510122622863,-0.021617316881272636,Temporal validation,RuleFit
0.18999999999999997,0.06862973647657625,-0.03422987634894267,Temporal validation,RuleFit
0.19999999999999996,0.06520456333595595,-0.04715774980330445,Temporal validation,RuleFit
0.20999999999999996,0.06322142437430908,-0.060412911193219676,Temporal validation,RuleFit
0.21999999999999995,0.05919526316851259,-0.0740079485162097,Temporal validation,RuleFit
0.22999999999999995,0.056318779568189495,-0.08795610369174486,Temporal validation,RuleFit
0.23999999999999996,0.05408091432357449,-0.10227131558242572,Temporal validation,RuleFit
0.24999999999999994,0.05041961709939682,-0.11696826645685807,Temporal validation,RuleFit
0.25999999999999995,0.047770429753120555,-0.1320624322197886,Temporal validation,RuleFit
0.26999999999999996,0.043596348469008325,-0.14757013677074463,Temporal validation,RuleFit
0.27999999999999997,0.041404405979543674,-0.1635086108925605,Temporal validation,RuleFit
0.29,0.039214436896754246,-0.17989605611639944,Temporal validation,RuleFit
0.3,0.03695065752500843,-0.19675171406091949,Temporal validation,RuleFit
0.31,0.03641147561545742,-0.2140959418009328,Temporal validation,RuleFit
0.31999999999999995,0.03402832415420929,-0.23195029388624053,Temporal validation,RuleFit
0.32999999999999996,0.03192632431861152,-0.2503376117054381,Temporal validation,RuleFit
0.33999999999999997,0.029242066614214537,-0.2692821209737023,Temporal validation,RuleFit
0.35,0.026145373116262187,-0.28880953821945166,Temporal validation,RuleFit
0.36,0.02477134146341463,-0.3089471872541306,Temporal validation,RuleFit
0.36999999999999994,0.02305084110748943,-0.3297241267343548,Temporal validation,RuleFit
0.37999999999999995,0.020741859343671495,-0.3511712900687799,Temporal validation,RuleFit
